,extension,id,plane_tags,tags
5328,jpg,5329,"みんなお前を信頼してんだよ,ろくでなしBLUES","みんなお前を信頼してんだよ,ろくでなしBLUES"
5329,jpg,5330,"後悔したくねーから　それだけさ,ろくでなしBLUES","後悔したくねーから　それだけさ,ろくでなしBLUES"
5330,jpg,5331,"ボクは何を見ていたんだ！！,はじめの一歩","ボクは何を見ていたんだ！！,はじめの一歩"
5331,jpg,5332,"祝い事はみんなで分け合ったほうが楽しいだろ？,鋼の錬金術師","祝い事はみんなで分け合ったほうが楽しいだろ？,鋼の錬金術師"
5332,jpg,5333,"上を見るのは後回しでいい　今は目の前のコトに集中だ！！,はじめの一歩","上を見るのは後回しでいい　今は目の前のコトに集中だ！！,はじめの一歩"
5333,jpg,5334,"誰にも言うなよ,ろくでなしBLUES","誰にも言うなよ,ろくでなしBLUES"
5334,jpg,5335,"絶対負けたくねェ　それだけだよ,ろくでなしBLUES","絶対負けたくねェ　それだけだよ,ろくでなしBLUES"
5335,jpg,5336,"カルバリン砲てぇのはな　漢のロマンだ,鋼の錬金術師","カルバリン砲てぇのはな　漢のロマンだ,鋼の錬金術師"
5336,jpg,5337,"いい奴らだぜ　みんなおまえの仲間だ,ろくでなしBLUES","いい奴らだぜ　みんなおまえの仲間だ,ろくでなしBLUES"
5337,jpg,5338,"私が引き取ります,鋼の錬金術師","私が引き取ります,鋼の錬金術師"
5338,jpg,5339,"どうあっても邪魔をすると言うのならば貴様も排除するのみだ,鋼の錬金術師","どうあっても邪魔をすると言うのならば貴様も排除するのみだ,鋼の錬金術師"
5339,jpg,5340,"六階級制覇してやるぜ,ろくでなしBLUES","六階級制覇してやるぜ,ろくでなしBLUES"
5340,jpg,5341,"！！,ワンピース","！！,ワンピース"
5341,jpg,5342,"私を呼んだか,ワンピース","私を呼んだか,ワンピース"
5342,jpg,5343,"こんな小さな子に現実と空想の区別なんてつかないよ。,ドラえもん","こんな小さな子に現実と空想の区別なんてつかないよ。,ドラえもん"
5343,jpg,5344,"無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄,ジョジョの奇妙な冒険","無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄無駄,ジョジョの奇妙な冒険"
5344,jpg,5345,"僕は新世界の神になる,DEATH NOTE(デスノート)","僕は新世界の神になる,DEATH NOTE(デスノート)"
5345,jpg,5346,"あのー…… 今の面白いやつはどこが面白いんですか？,それでも町は廻っている","あのー…… 今の面白いやつはどこが面白いんですか？,それでも町は廻っている"
5346,jpg,5347,"すまん！全部、ウソだ！！,吼えろペン","すまん！全部、ウソだ！！,吼えろペン"
5347,jpg,5348,"じゃあそうしろ,あずまんが大王","じゃあそうしろ,あずまんが大王"
5348,jpg,5349,"馬鹿いってんじゃないよ!!!,AKB","馬鹿いってんじゃないよ!!!,AKB"
5349,jpg,5350,"やあーお待たせ!! 本っ当に申し訳ない!!,HUNTER×HUNTER","やあーお待たせ!! 本っ当に申し訳ない!!,HUNTER×HUNTER"
5350,jpg,5351,"きみが、なやんでる？,ドラえもん","きみが、なやんでる？,ドラえもん"
5351,jpg,5352,きょ…っ 今日のところはこれくらいで勘弁してあげるっ！,きょ…っ 今日のところはこれくらいで勘弁してあげるっ！
5352,jpg,5353,バカだ この人……,バカだ この人……
5353,jpg,5354,"それを理解できぬ者には容赦はしない,パンプキン・シザーズ","それを理解できぬ者には容赦はしない,パンプキン・シザーズ"
5354,jpg,5355,"時間が無い!! わかるだろ!?,進撃の巨人","時間が無い!! わかるだろ!?,進撃の巨人"
5355,jpg,5356,"うっせー　クソムシが,悪の華","うっせー　クソムシが,悪の華"
5356,jpg,5357,"頭悪いな。な。,ドラえもん","頭悪いな。な。,ドラえもん"
5357,jpg,5358,"おろかもの。,ドラえもん","おろかもの。,ドラえもん"
5358,jpg,5359,"シィーン,ジョジョの奇妙な冒険","シィーン,ジョジョの奇妙な冒険"
5359,jpg,5360,"…僕はそんな気分じゃないです,エヴァンゲリヲン","…僕はそんな気分じゃないです,エヴァンゲリヲン"
5360,jpg,5361,"どうせむだよ。あんたたちに話したって,ドラえもん","どうせむだよ。あんたたちに話したって,ドラえもん"
5361,jpg,5362,もういいやめんどくせぇ！,もういいやめんどくせぇ！
5362,jpg,5363,"ガチ ガチ,はだしのゲン","ガチ ガチ,はだしのゲン"
5363,jpg,5364,"敗因はこの私！！,スラムダンク","敗因はこの私！！,スラムダンク"
5364,jpg,5365,"だまらっしゃいッ,バキ","だまらっしゃいッ,バキ"
5365,jpg,5366,"なんやて！？,焼きたて!!ジャぱん","なんやて！？,焼きたて!!ジャぱん"
5366,jpg,5367,"その人、普通じゃないよ。,美味しんぼ","その人、普通じゃないよ。,美味しんぼ"
5367,jpg,5368,だいじなものを ひとつも持っていない。,だいじなものを ひとつも持っていない。
5368,jpg,5369,"何故……嘘をつく,ナルト","何故……嘘をつく,ナルト"
5369,jpg,5370,"次からやらないほうがいい,AKB","次からやらないほうがいい,AKB"
5370,jpg,5371,ふざけんな!!!,ふざけんな!!!
5371,jpg,5372,"くどい,蒼天航路","くどい,蒼天航路"
5372,jpg,5373,"んぅ……!! うんまい!!,花のズボラ飯","んぅ……!! うんまい!!,花のズボラ飯"
5373,jpg,5374,危険は無い,危険は無い
5374,jpg,5375,"きっとワナだぞ,三国志","きっとワナだぞ,三国志"
5375,jpg,5376,"なさけない、少しでも物の分かる人間だったら、とてもそんなことは言えないだろうに。,美味しんぼ","なさけない、少しでも物の分かる人間だったら、とてもそんなことは言えないだろうに。,美味しんぼ"
5376,jpg,5377,"世の中色んな事情が絡み合って成り立ってるからねえ！綺麗事ばっかり言ってられないって,こち亀","世の中色んな事情が絡み合って成り立ってるからねえ！綺麗事ばっかり言ってられないって,こち亀"
5377,jpg,5378,"治安があまりよくない,治安","治安があまりよくない,治安"
5378,jpg,5379,"わかんねえ… (保留だー!!),ピューと吹く!ジャガー","わかんねえ… (保留だー!!),ピューと吹く!ジャガー"
5379,jpg,5380,"えー？えー？そーなの？ なんで？なんでー!?,闇金ウシジマくん","えー？えー？そーなの？ なんで？なんでー!?,闇金ウシジマくん"
5380,jpg,5381,"勘違いしないで　理不尽を許してはいないのよ,鋼の錬金術師","勘違いしないで　理不尽を許してはいないのよ,鋼の錬金術師"
5381,jpg,5382,"イヤ,みなみけ","イヤ,みなみけ"
5382,jpg,5383,"ズキュウウゥン,ジョジョの奇妙な冒険","ズキュウウゥン,ジョジョの奇妙な冒険"
5383,jpg,5384,"がんばって！！,はじめの一歩","がんばって！！,はじめの一歩"
5384,jpg,5385,"いっしょに楽しもうよ!!,咲-Saki-","いっしょに楽しもうよ!!,咲-Saki-"
5385,jpg,5386,"ウキャキャキャキャキャキャ,珍遊記","ウキャキャキャキャキャキャ,珍遊記"
5386,jpg,5387,"その言葉宣戦布告と判断する,覚悟のススメ","その言葉宣戦布告と判断する,覚悟のススメ"
5387,jpg,5388,"強い方につく それが私のモットーです,テニスの王子様","強い方につく それが私のモットーです,テニスの王子様"
5388,jpg,5389,"うおおおっ はめられたあっ!!,野望の王国","うおおおっ はめられたあっ!!,野望の王国"
5389,jpg,5390,"狂っているとしか いいようがないですな,ザ・シェフ","狂っているとしか いいようがないですな,ザ・シェフ"
5390,jpg,5391,"社会のゴミが、寄ってきてる。,さよなら絶望先生","社会のゴミが、寄ってきてる。,さよなら絶望先生"
5391,jpg,5392,"あ？何言ってやがる？,バガボンド","あ？何言ってやがる？,バガボンド"
5392,jpg,5393,"絶対ウソやわ,AKB","絶対ウソやわ,AKB"
5393,jpg,5394,"そうかなあ そうなのかい？ なんか怪しいぞ,ヒストリエ","そうかなあ そうなのかい？ なんか怪しいぞ,ヒストリエ"
5394,jpg,5395,"俺はいつでもお前を助けてやる,ろくでなしBLUES","俺はいつでもお前を助けてやる,ろくでなしBLUES"
5395,jpg,5396,"السَلآمُ عَلَيْكُم,اللَّه","السَلآمُ عَلَيْكُم,اللَّه"
5396,jpg,5397,"ねーよ ねーに決まってるだろ,さよなら絶望先生","ねーよ ねーに決まってるだろ,さよなら絶望先生"
5397,jpg,5398,"でめぇ バカか？,AKB","でめぇ バカか？,AKB"
5398,jpg,5399,"メメタア,ジョジョの奇妙な冒険","メメタア,ジョジョの奇妙な冒険"
5399,jpg,5400,"面白いとは思わんか？,ダイの大冒険","面白いとは思わんか？,ダイの大冒険"
5400,jpg,5401,"何が始まるんです？,コマンドー","何が始まるんです？,コマンドー"
5401,jpg,5402,"落ち着け！,はじめの一歩","落ち着け！,はじめの一歩"
5402,jpg,5403,"逃げたな,鋼の錬金術師","逃げたな,鋼の錬金術師"
5403,jpg,5404,"女運悪ィ・・・,鋼の錬金術師","女運悪ィ・・・,鋼の錬金術師"
5404,jpg,5405,"ハイ！ウソでした〜！,スマイルプリキュア","ハイ！ウソでした〜！,スマイルプリキュア"
5405,jpg,5406,"物売るっていうレベルじゃねぇぞ！,PS3","物売るっていうレベルじゃねぇぞ！,PS3"
5406,jpg,5407,"必ずおまえを探し出して始末する！！,DEATH NOTE(デスノート)","必ずおまえを探し出して始末する！！,DEATH NOTE(デスノート)"
5407,jpg,5408,"それはこっちのセリフだぞ,ジャングルの王者ターちゃん","それはこっちのセリフだぞ,ジャングルの王者ターちゃん"
5408,jpg,5409,"キモイんだよ,ヤンキー塾へ行く","キモイんだよ,ヤンキー塾へ行く"
5409,jpg,5410,"ただじゃ見せない,カイジ","ただじゃ見せない,カイジ"
5410,jpg,5411,なんて事言うんだ ばかやろう,なんて事言うんだ ばかやろう
5411,jpg,5412,"だまれっ!!,漂流教室","だまれっ!!,漂流教室"
5412,jpg,5413,"さっさと来いよ　空っぽ人間,悪の華","さっさと来いよ　空っぽ人間,悪の華"
5413,jpg,5414,訳わかんねぇよ,訳わかんねぇよ
5414,jpg,5415,"君は仕事みつかった？,鋼の錬金術師","君は仕事みつかった？,鋼の錬金術師"
5415,jpg,5416,"絶対やだね！,からくりサーカス","絶対やだね！,からくりサーカス"
5416,jpg,5417,"女将を呼べッ!!,美味しんぼ","女将を呼べッ!!,美味しんぼ"
5417,jpg,5418,"あ？冗談じゃないよ!!,バガボンド","あ？冗談じゃないよ!!,バガボンド"
5418,jpg,5419,"くされ外道がーッ,抱かれたい道場","くされ外道がーッ,抱かれたい道場"
5419,jpg,5420,"マジでェ!?,AKIRA","マジでェ!?,AKIRA"
5420,jpg,5421,"今日は俺の娘の三歳の誕生日だ！,鋼の錬金術師","今日は俺の娘の三歳の誕生日だ！,鋼の錬金術師"
5421,jpg,5422,"妊娠なんかさせねえから！,ビッグオーダー","妊娠なんかさせねえから！,ビッグオーダー"
5422,jpg,5423,"キサマの魂をオレにくれっ！！,はじめの一歩","キサマの魂をオレにくれっ！！,はじめの一歩"
5423,jpg,5424,"ひい…!!!,スクライド","ひい…!!!,スクライド"
5424,jpg,5425,"責任とります。,銀の匙","責任とります。,銀の匙"
5425,jpg,5426,"天才に敗れたと思ってあきらめろ　俺のほうが百枚上手だった,ろくでなしBLUES","天才に敗れたと思ってあきらめろ　俺のほうが百枚上手だった,ろくでなしBLUES"
5426,jpg,5427,"役に立たねえから引っ込めって事か！？,ビッグオーダー","役に立たねえから引っ込めって事か！？,ビッグオーダー"
5427,jpg,5428,"それがあなたなのです お忘れなきよう,へうげもの","それがあなたなのです お忘れなきよう,へうげもの"
5428,jpg,5429,"そのときどう動く,相田みつを","そのときどう動く,相田みつを"
5429,jpg,5430,"誰に口聞いてンだ、コラ？,闇金ウシジマくん","誰に口聞いてンだ、コラ？,闇金ウシジマくん"
5430,jpg,5431,"私と付き合ってください！ 一目惚れです！,バクマン。","私と付き合ってください！ 一目惚れです！,バクマン。"
5431,jpg,5432,"私見てたんだよ,悪の華","私見てたんだよ,悪の華"
5432,jpg,5433,"…申し訳ありません,抱かれたい道場","…申し訳ありません,抱かれたい道場"
5433,jpg,5434,"すまなかった,ろくでなしBLUES","すまなかった,ろくでなしBLUES"
5434,jpg,5435,"あっ、ちがう!!,アチタが見える","あっ、ちがう!!,アチタが見える"
5435,jpg,5436,"じゃあ 責任とって死ねよ!!,不沈アタッカー","じゃあ 責任とって死ねよ!!,不沈アタッカー"
5436,jpg,5437,"嘘つきだね,嘘喰い","嘘つきだね,嘘喰い"
5437,jpg,5438,"そうは思わないね。,美味しんぼ","そうは思わないね。,美味しんぼ"
5438,jpg,5439,"やっぱお前ら…今死んどくか,ワンピース","やっぱお前ら…今死んどくか,ワンピース"
5439,jpg,5440,"くそわたけがああ!!!,へうげもの","くそわたけがああ!!!,へうげもの"
5440,jpg,5441,"あはははっ,はじめの一歩","あはははっ,はじめの一歩"
5441,jpg,5442,"おまえと同じ事をやっただけだ,ろくでなしBLUES","おまえと同じ事をやっただけだ,ろくでなしBLUES"
5442,jpg,5443,"タイマンでケリだ,ろくでなしBLUES","タイマンでケリだ,ろくでなしBLUES"
5443,jpg,5444,"やってみろ！,サンケンロック","やってみろ！,サンケンロック"
5444,jpg,5445,"入った……！,スラムダンク","入った……！,スラムダンク"
5445,jpg,5446,"いやいや…うそだ…こいつもハッタリかましてやがるんだ…きっとひっこみつかなくなってるだけなんだろ　そうだ　そうに決まってる,ろくでなしBLUES","いやいや…うそだ…こいつもハッタリかましてやがるんだ…きっとひっこみつかなくなってるだけなんだろ　そうだ　そうに決まってる,ろくでなしBLUES"
5446,jpg,5447,ノーーーッ!!,ノーーーッ!!
5447,jpg,5448,"そうかー!!,慶太の味","そうかー!!,慶太の味"
5448,jpg,5449,"ー申しわけ、ありませんでした。,都立水商!","ー申しわけ、ありませんでした。,都立水商!"
5449,jpg,5450,"ガン！,鋼の錬金術師","ガン！,鋼の錬金術師"
5450,jpg,5451,"断る。,らんま1/2","断る。,らんま1/2"
5451,jpg,5452,"名言,AKB","名言,AKB"
5452,jpg,5453,"けっ！理屈ばかりこねやがって,野望の王国","けっ！理屈ばかりこねやがって,野望の王国"
5453,jpg,5454,"ぐっ…! 聞きたかねぇ〜〜! そんな話…!,最強伝説 黒沢","ぐっ…! 聞きたかねぇ〜〜! そんな話…!,最強伝説 黒沢"
5454,jpg,5455,"正直者だな,鋼の錬金術師","正直者だな,鋼の錬金術師"
5455,jpg,5456,"あーあ、なんだろうね、この若者たちは…,パトレイバー","あーあ、なんだろうね、この若者たちは…,パトレイバー"
5456,jpg,5457,"早よ来い 日が昇ろうぞ,シグルイ","早よ来い 日が昇ろうぞ,シグルイ"
5457,jpg,5458,"スッゲームカツク!!,花のズボラ飯","スッゲームカツク!!,花のズボラ飯"
5458,jpg,5459,"これは なに…,なるたる","これは なに…,なるたる"
5459,jpg,5460,"おれの名をいってみろ！！,北斗の拳","おれの名をいってみろ！！,北斗の拳"
5460,jpg,5461,"はあっ！？………,野望の王国","はあっ！？………,野望の王国"
5461,jpg,5462,"オレが巻き込んだ,鋼の錬金術師","オレが巻き込んだ,鋼の錬金術師"
5462,jpg,5463,"なさけない連中だ。,美味しんぼ","なさけない連中だ。,美味しんぼ"
5463,jpg,5464,"何！？,ろくでなしBLUES","何！？,ろくでなしBLUES"
5464,jpg,5465,"まあ適任だろ　よくぞ選んでくれたぜ,ろくでなしBLUES","まあ適任だろ　よくぞ選んでくれたぜ,ろくでなしBLUES"
5465,jpg,5466,"キャビアとかフォアグラとかないの？,富江","キャビアとかフォアグラとかないの？,富江"
5466,jpg,5467,"なっ・・・なんだ！？　今　何かイヤな感じが・・・！？,ダイの大冒険","なっ・・・なんだ！？　今　何かイヤな感じが・・・！？,ダイの大冒険"
5467,jpg,5468,"ボクシングにラッキーパンチはない！！,はじめの一歩","ボクシングにラッキーパンチはない！！,はじめの一歩"
5468,jpg,5469,"芸術だわ,ろくでなしBLUES","芸術だわ,ろくでなしBLUES"
5469,jpg,5470,"御意見無用ッ,抱かれたい道場","御意見無用ッ,抱かれたい道場"
5470,jpg,5471,"バカバ～～～～カ　ウフフフッ！,ダイの大冒険","バカバ～～～～カ　ウフフフッ！,ダイの大冒険"
5471,jpg,5472,"もっと早よ言うてくれたらよかったのに,ろくでなしBLUES","もっと早よ言うてくれたらよかったのに,ろくでなしBLUES"
5472,jpg,5473,"におうよ,鋼の錬金術師","におうよ,鋼の錬金術師"
5473,jpg,5474,"食べていい？,鋼の錬金術師","食べていい？,鋼の錬金術師"
5474,jpg,5475,"不細工じゃ,バガボンド","不細工じゃ,バガボンド"
5475,jpg,5476,"ねぇ　答えて,ろくでなしBLUES","ねぇ　答えて,ろくでなしBLUES"
5476,jpg,5477,"黙って進め,鋼の錬金術師","黙って進め,鋼の錬金術師"
5477,jpg,5478,"それもワカる,餓狼伝","それもワカる,餓狼伝"
5478,jpg,5479,"行かない。,闇金ウシジマくん","行かない。,闇金ウシジマくん"
5479,jpg,5480,"お前が俺とつき合うてくれるまで,ろくでなしBLUES","お前が俺とつき合うてくれるまで,ろくでなしBLUES"
5480,jpg,5481,"私を見捨てろ,鋼の錬金術師","私を見捨てろ,鋼の錬金術師"
5481,jpg,5482,構いません 構わないぜ,構いません 構わないぜ
5482,jpg,5483,"彼らの精神力を信じよう,鋼の錬金術師","彼らの精神力を信じよう,鋼の錬金術師"
5483,jpg,5484,"あまり夢の無い事ばかり言うな,ヒストリエ","あまり夢の無い事ばかり言うな,ヒストリエ"
5484,jpg,5485,"そっ…それは おれのほうが聞きたいことだ！,ダイの大冒険","そっ…それは おれのほうが聞きたいことだ！,ダイの大冒険"
5485,jpg,5486,"私が一番可愛くいてみせます！,AKB49","私が一番可愛くいてみせます！,AKB49"
5486,jpg,5487,"柔らけえなぁ　ほっぺたの肉は　これはいい！最高の肉だ！！,はじめの一歩","柔らけえなぁ　ほっぺたの肉は　これはいい！最高の肉だ！！,はじめの一歩"
5487,jpg,5488,"邪魔する者は排除するのみ,鋼の錬金術師","邪魔する者は排除するのみ,鋼の錬金術師"
5488,jpg,5489,"いい湯加減だなチクショー！！,鋼の錬金術師","いい湯加減だなチクショー！！,鋼の錬金術師"
5489,jpg,5490,"ごめんなさい　今好きな人が・・・いるの,ろくでなしBLUES","ごめんなさい　今好きな人が・・・いるの,ろくでなしBLUES"
5490,jpg,5491,"何をしとる　早う追え！！,バガボンド","何をしとる　早う追え！！,バガボンド"
5491,jpg,5492,"昔っから泣き虫なのは変わんねーな,鋼の錬金術師","昔っから泣き虫なのは変わんねーな,鋼の錬金術師"
5492,jpg,5493,"一人で生きてんじゃねーんだよ　バァーカ,ろくでなしBLUES","一人で生きてんじゃねーんだよ　バァーカ,ろくでなしBLUES"
5493,jpg,5494,"はーーい　おじいちゃんですよ～～～～,鋼の錬金術師","はーーい　おじいちゃんですよ～～～～,鋼の錬金術師"
5494,jpg,5495,"このままじゃおさらまねえじゃねーか,ろくでなしBLUES","このままじゃおさらまねえじゃねーか,ろくでなしBLUES"
5495,jpg,5496,"意地っぱり,ろくでなしBLUES","意地っぱり,ろくでなしBLUES"
5496,jpg,5497,"あたしにだって夢はある,ろくでなしBLUES","あたしにだって夢はある,ろくでなしBLUES"
5497,jpg,5498,"あなたは 嘘を吐いている!!!,喰いタン","あなたは 嘘を吐いている!!!,喰いタン"
5498,jpg,5499,"ストライーク!!,ストライク","ストライーク!!,ストライク"
5499,jpg,5500,"やれやれ こいつ… マジであぶねえやつ,ジョジョの奇妙な冒険","やれやれ こいつ… マジであぶねえやつ,ジョジョの奇妙な冒険"
5500,jpg,5501,おれも町内一のバカといわれているが…、こいつ…、もっとバカだぜ!!,おれも町内一のバカといわれているが…、こいつ…、もっとバカだぜ!!
5501,jpg,5502,"面倒くさいんだもん,AKB","面倒くさいんだもん,AKB"
5502,jpg,5503,"通報するよ？,AKB","通報するよ？,AKB"
5503,jpg,5504,"もー!! いい加減にしなイカ!!,侵略!イカ娘","もー!! いい加減にしなイカ!!,侵略!イカ娘"
5504,jpg,5505,"俺の負けや,ろくでなしBLUES","俺の負けや,ろくでなしBLUES"
5505,jpg,5506,"そんなよけいなことをしやがったら てめえをぶっ殺すぞ!! いいな!!,ドラゴンボール","そんなよけいなことをしやがったら てめえをぶっ殺すぞ!! いいな!!,ドラゴンボール"
5506,jpg,5507,"冗談じゃねェ… 冗談じゃねェーぞ!!,MMR","冗談じゃねェ… 冗談じゃねェーぞ!!,MMR"
5507,jpg,5508,"お…… 恐ろしいでゲソ…,侵略!イカ娘","お…… 恐ろしいでゲソ…,侵略!イカ娘"
5508,jpg,5509,"こいつアホですから,ピューと吹く!ジャガー","こいつアホですから,ピューと吹く!ジャガー"
5509,jpg,5510,"やけに気にさわるうっとうしさだ…,聖闘士星矢","やけに気にさわるうっとうしさだ…,聖闘士星矢"
5510,jpg,5511,"一番乗り,三国志","一番乗り,三国志"
5511,jpg,5512,"見ていろ！…お前のような汚らしい外道は利用するだけ利用したあとで一番酷い死にざまをさらさせてやる!,野望の王国","見ていろ！…お前のような汚らしい外道は利用するだけ利用したあとで一番酷い死にざまをさらさせてやる!,野望の王国"
5512,jpg,5513,"玉子とみそ汁もつけてな,キン肉マン","玉子とみそ汁もつけてな,キン肉マン"
5513,jpg,5514,"くたばれーーっ!!!!!,ドラゴンボール","くたばれーーっ!!!!!,ドラゴンボール"
5514,jpg,5515,"情けない奴だ、そんなことがわからんのか。,美味しんぼ","情けない奴だ、そんなことがわからんのか。,美味しんぼ"
5515,jpg,5516,"文化が違ーう！,ヒストリエ","文化が違ーう！,ヒストリエ"
5516,jpg,5517,"それが答えだろ,鋼の錬金術師","それが答えだろ,鋼の錬金術師"
5517,jpg,5518,"ソースはなに？,ソース","ソースはなに？,ソース"
5518,jpg,5519,ルール＆マナーを必ず守って下さい,ルール＆マナーを必ず守って下さい
5519,jpg,5520,"いや 別に？,学園革命伝ミツルギ","いや 別に？,学園革命伝ミツルギ"
5520,jpg,5521,"オレはバカだ　あの時から少しも成長しちゃいない,鋼の錬金術師","オレはバカだ　あの時から少しも成長しちゃいない,鋼の錬金術師"
5521,jpg,5522,"その言葉 もっともじゃ,三国志","その言葉 もっともじゃ,三国志"
5522,jpg,5523,"そこまでだ,鋼の錬金術師","そこまでだ,鋼の錬金術師"
5523,jpg,5524,"いまのうちに遺言でもいっておいたらどうだ？,ブラックジャック","いまのうちに遺言でもいっておいたらどうだ？,ブラックジャック"
5524,jpg,5525,"こう暑いとイライラもするナリ！,キテレツ大百科","こう暑いとイライラもするナリ！,キテレツ大百科"
5525,jpg,5526,"ニヤリ,ザ・シェフ","ニヤリ,ザ・シェフ"
5526,jpg,5527,"不穏当な発言は慎んだ方がよろしいかと,鋼の錬金術師","不穏当な発言は慎んだ方がよろしいかと,鋼の錬金術師"
5527,jpg,5528,"カカカ…愉快 愉快…！,カイジ","カカカ…愉快 愉快…！,カイジ"
5528,jpg,5529,"あんたから、ファースト・ネームで呼ばれる筋合いはない……,ゴルゴ13","あんたから、ファースト・ネームで呼ばれる筋合いはない……,ゴルゴ13"
5529,jpg,5530,"失せろ,ワンピース","失せろ,ワンピース"
5530,jpg,5531,"却下,バクマン。","却下,バクマン。"
5531,jpg,5532,間に合ってます。,間に合ってます。
5532,jpg,5533,"そこがおまえの考えのあさいとこなんだ。,キテレツ大百科","そこがおまえの考えのあさいとこなんだ。,キテレツ大百科"
5533,jpg,5534,"正義か そんなもんはこの世の中にありはしない,ブラックジャック","正義か そんなもんはこの世の中にありはしない,ブラックジャック"
5534,jpg,5535,だまるのよ!!,だまるのよ!!
5535,jpg,5536,"失せろ,スーパードクターK","失せろ,スーパードクターK"
5536,jpg,5537,ひっでーなァ。人間こうなったらオシマイっスねーー,ひっでーなァ。人間こうなったらオシマイっスねーー
5537,jpg,5538,"人としての意地でござる！,花の慶次","人としての意地でござる！,花の慶次"
5538,jpg,5539,"僕の魂はここにありますから,ろくでなしBLUES","僕の魂はここにありますから,ろくでなしBLUES"
5539,jpg,5540,"か…格好ええ…,へうげもの","か…格好ええ…,へうげもの"
5540,jpg,5541,"なんだと？ためしてみるか？,ドラゴンボール","なんだと？ためしてみるか？,ドラゴンボール"
5541,jpg,5542,"さがしたぜェ！！,鋼の錬金術師","さがしたぜェ！！,鋼の錬金術師"
5542,jpg,5543,"お前が書いたんだろ,AKB","お前が書いたんだろ,AKB"
5543,jpg,5544,"てめェは黙ってろ,AKIRA","てめェは黙ってろ,AKIRA"
5544,jpg,5545,"し しまったあっ！ はかられたあっ！,野望の王国","し しまったあっ！ はかられたあっ！,野望の王国"
5545,jpg,5546,"決まっている。ステルスマーケティングだ。,ハヤテのごとく!","決まっている。ステルスマーケティングだ。,ハヤテのごとく!"
5546,jpg,5547,"ウスノロ・・・,ドラゴンボール","ウスノロ・・・,ドラゴンボール"
5547,jpg,5548,"日本という名の国で出会ったサムライだと！！,はじめの一歩","日本という名の国で出会ったサムライだと！！,はじめの一歩"
5548,jpg,5549,"ふふ… えさにくいついてきたぞ,野望の王国","ふふ… えさにくいついてきたぞ,野望の王国"
5549,jpg,5550,"わらわせるんじゃないわい,はだしのゲン","わらわせるんじゃないわい,はだしのゲン"
5550,jpg,5551,"ウソだろうが!!,AKB","ウソだろうが!!,AKB"
5551,jpg,5552,"ウプレ,ゼロ THE MAN OF THE CREATION","ウプレ,ゼロ THE MAN OF THE CREATION"
5552,jpg,5553,"この先何年かかろうとボクはあきらめないよ,鋼の錬金術師","この先何年かかろうとボクはあきらめないよ,鋼の錬金術師"
5553,jpg,5554,きもかわ,きもかわ
5554,jpg,5555,オイオイまずいんじゃないのぉ？,オイオイまずいんじゃないのぉ？
5555,jpg,5556,"問答無用,抱かれたい道場","問答無用,抱かれたい道場"
5556,jpg,5557,いやーーー!!へ ヘンタイーーー!! 無職!!,いやーーー!!へ ヘンタイーーー!! 無職!!
5557,jpg,5558,"かんべんしたってや,ろくでなしBLUES","かんべんしたってや,ろくでなしBLUES"
5558,jpg,5559,"男をもてあそぶのもいい加減にしろ,ろくでなしBLUES","男をもてあそぶのもいい加減にしろ,ろくでなしBLUES"
5559,jpg,5560,"エエッ!? ど どういうことですか!?,ナニワ金融道","エエッ!? ど どういうことですか!?,ナニワ金融道"
5560,jpg,5561,"信用しちゃいけねえ 期待もしちゃいけねえ,おせん","信用しちゃいけねえ 期待もしちゃいけねえ,おせん"
5561,jpg,5562,"ちょっと…忙しくてね！,AKB49","ちょっと…忙しくてね！,AKB49"
5562,jpg,5563,"すっごく欲しいんだけど知らないかな？,鋼の錬金術師","すっごく欲しいんだけど知らないかな？,鋼の錬金術師"
5563,jpg,5564,これだよ学も教養もねェーヤツは,これだよ学も教養もねェーヤツは
5564,jpg,5565,"外道〜〜!!,マーダーライセンス牙","外道〜〜!!,マーダーライセンス牙"
5565,jpg,5566,"きみ 年はいくつ？,ヒストリエ","きみ 年はいくつ？,ヒストリエ"
5566,jpg,5567,"何ゴチャゴチャやってんだ！！,ろくでなしBLUES","何ゴチャゴチャやってんだ！！,ろくでなしBLUES"
5567,jpg,5568,"禁煙だ,ろくでなしBLUES","禁煙だ,ろくでなしBLUES"
5568,jpg,5569,思いすごしもいいとこだよ…おかしなコだな,思いすごしもいいとこだよ…おかしなコだな
5569,jpg,5570,"ソースがない！,AKB","ソースがない！,AKB"
5570,jpg,5571,"これ以上　この件に首を突っ込むことも　これを口外する事も許さん！！,鋼の錬金術師","これ以上　この件に首を突っ込むことも　これを口外する事も許さん！！,鋼の錬金術師"
5571,jpg,5572,"いいんだよ 些細なこたぁ,センゴク","いいんだよ 些細なこたぁ,センゴク"
5572,jpg,5573,"それじゃあ俺は駄目になる気がするんだっ・・・！！,バガボンド","それじゃあ俺は駄目になる気がするんだっ・・・！！,バガボンド"
5573,jpg,5574,"女にモテたコト・・・ねえでしょ？,からくりサーカス","女にモテたコト・・・ねえでしょ？,からくりサーカス"
5574,jpg,5575,"バカ　ちげーよ,ろくでなしBLUES","バカ　ちげーよ,ろくでなしBLUES"
